20100121123203R:U1500,0 15,  00000052, 0
20100121123203S:U1500,0 15,  00000052,00
20100121123236R:A1504,0 15,  00000052, 0, 0
20100121123427R:A1501,0 15,  00001152,0, 0
20100121123428R:A1510,0 15,  00001152, 1, 0, 0, 0
20100121123437R:A1510,0 15,  00001152, 9, 0, 0, 0
20100121123437S:A1500,0015,  00001224,1, 0,00
20100121123441R:A1503,0 15,  00001152, 0, 0
20100121123442S:A1503,0015,  00001152,01,00
20100121123449R:A1501,0 15,  00001153,0, 0
20100121123449R:A1510,0 15,  00001153, 1, 0, 1, 0
20100121123458R:A1510,0 15,  00001153, 9, 0, 1, 0
20100121123500R:U1500,0 15,  00001152, 0
20100121123500S:U1500,0 15,  00001152,00
20100121123510R:A1504,0 15,  00001152, 0, 0
20100121123510R:A1503,0 15,  00001153, 0, 0
20100121123510S:A1503,0015,  00001153,01,00
20100121123516R:U1500,0 15,  00001153, 0
20100121123516S:U1500,0 15,  00001153,00
20100121123550R:A1504,0 15,  00001153, 0, 0
20100121123821S:A1500,0015,  00000036,1, 0,00
20100121123834S:A1500,0015,  00001007,1, 0,00
20100121123849S:A1500,0015,  00000125,1, 0,00
20100121124007R:A1501,0 15,  00000114,0, 0
20100121124008R:A1510,0 15,  00000114, 1, 0, 0, 0
20100121124017R:A1510,0 15,  00000114, 9, 0, 0, 0
20100121124021R:A1503,0 15,  00000114, 0, 0
20100121124021S:A1503,0015,  00000114,01,00
20100121124027R:U1500,0 15,  00000114, 0
20100121124027S:U1500,0 15,  00000114,00
20100121124030R:A1504,0 15,  00000114, 0, 0
20100121124042R:A1501,0 15,  00001271,0, 0
20100121124042R:A1510,0 15,  00001271, 1, 0, 0, 0
20100121124051R:A1510,0 15,  00001271, 9, 0, 0, 0
20100121124056R:A1503,0 15,  00001271, 0, 0
20100121124056S:A1503,0015,  00001271,01,00
20100121124102R:U1500,0 15,  00001271, 0
20100121124102S:U1500,0 15,  00001271,00
20100121124104R:A1504,0 15,  00001271, 0, 0
20100121124211S:A1500,0015,  00001158,1, 0,00
20100121124342R:A1501,0 15,  00001289,0, 0
20100121124342R:A1510,0 15,  00001289, 1, 0, 0, 0
20100121124351R:A1510,0 15,  00001289, 9, 0, 0, 0
20100121124355R:A1503,0 15,  00001289, 0, 0
20100121124356S:A1503,0015,  00001289,01,00
20100121124401R:U1500,0 15,  00001289, 0
20100121124401S:U1500,0 15,  00001289,00
20100121124404R:A1504,0 15,  00001289, 0, 0
20100121124645S:A1500,0015,  00001223,1, 0,00
20100121124919R:A1501,0 15,  00001224,0, 0
20100121124919R:A1510,0 15,  00001224, 1, 0, 0, 0
20100121124929R:A1510,0 15,  00001224, 9, 0, 0, 0
20100121124933R:A1503,0 15,  00001224, 0, 0
20100121124933S:A1503,0015,  00001224,01,00
20100121124939R:U1500,0 15,  00001224, 0
20100121124939S:U1500,0 15,  00001224,00
20100121124942R:A1504,0 15,  00001224, 0, 0
20100121124953R:A1501,0 15,  00001007,0, 0
20100121124953R:A1510,0 15,  00001007, 1, 0, 0, 0
20100121125002R:A1510,0 15,  00001007, 9, 0, 0, 0
20100121125007R:A1503,0 15,  00001007, 0, 0
20100121125007S:A1503,0015,  00001007,01,00
20100121125013R:U1500,0 15,  00001007, 0
20100121125013S:U1500,0 15,  00001007,00
20100121125022R:A1504,0 15,  00001007, 0, 0
20100121125233R:A1501,0 15,  00000036,0, 0
20100121125233R:A1510,0 15,  00000036, 1, 0, 0, 0
20100121125242R:A1510,0 15,  00000036, 9, 0, 0, 0
20100121125247R:A1503,0 15,  00000036, 0, 0
20100121125247S:A1503,0015,  00000036,01,00
20100121125255R:A1501,0 15,  00000125,0, 0
20100121125255R:A1510,0 15,  00000125, 1, 0, 1, 0
20100121125304R:A1510,0 15,  00000125, 9, 0, 1, 0
20100121125306R:U1500,0 15,  00000036, 0
20100121125306S:U1500,0 15,  00000036,00
20100121125315R:A1504,0 15,  00000036, 0, 0
20100121125316R:A1503,0 15,  00000125, 0, 0
20100121125316S:A1503,0015,  00000125,01,00
20100121125322R:U1500,0 15,  00000125, 0
20100121125322S:U1500,0 15,  00000125,00
20100121125355R:A1504,0 15,  00000125, 0, 0
20100121125406R:A1501,0 15,  00001158,0, 0
20100121125406R:A1510,0 15,  00001158, 1, 0, 0, 0
20100121125415R:A1510,0 15,  00001158, 9, 0, 0, 0
20100121125420R:A1503,0 15,  00001158, 0, 0
20100121125420S:A1503,0015,  00001158,01,00
20100121125426R:U1500,0 15,  00001158, 0
20100121125426S:U1500,0 15,  00001158,00
20100121125429R:A1504,0 15,  00001158, 0, 0
20100121125742R:A1501,0 15,  00001223,0, 0
20100121125742R:A1510,0 15,  00001223, 1, 0, 0, 0
20100121125751R:A1510,0 15,  00001223, 9, 0, 0, 0
20100121125755R:A1503,0 15,  00001223, 0, 0
20100121125756S:A1503,0015,  00001223,01,00
20100121125801R:U1500,0 15,  00001223, 0
20100121125802S:U1500,0 15,  00001223,00
20100121125804R:A1504,0 15,  00001223, 0, 0
20100121125804R:I1503,0 15,0100, 0, 0, 0, 0
20100121125807S:A1500,0015,  00001287,1, 0,00
20100121125808R:I1503,0 15,0101, 0, 0, 0, 0
20100121130226S:A1500,0015,  00001253,1, 0,00
20100121130525S:A1500,0015,  00000147,1, 0,00
20100121130630S:A1500,0015,  00001032,1, 0,00
20100121130643S:A1500,0015,  00001035,1, 0,00
20100121130934S:A1500,0015,  00000032,1, 0,00
20100121130937R:A1501,0 15,  00001287,0, 0
20100121130937R:A1510,0 15,  00001287, 1, 0, 0, 0
20100121130946S:A1500,0015,  00001217,1, 0,00
20100121130946R:A1510,0 15,  00001287, 9, 0, 0, 0
20100121130951R:A1503,0 15,  00001287, 0, 0
20100121130951S:A1503,0015,  00001287,01,00
20100121130957R:U1500,0 15,  00001287, 0
20100121130957S:U1500,0 15,  00001287,00
20100121131000R:A1504,0 15,  00001287, 0, 0
20100121131232S:A1500,0015,  00000033,1, 0,00
20100121131319R:A1501,0 15,  00001253,0, 0
20100121131319R:A1510,0 15,  00001253, 1, 0, 0, 0
20100121131328R:A1510,0 15,  00001253, 9, 0, 0, 0
20100121131332R:A1503,0 15,  00001253, 0, 0
20100121131333S:A1503,0015,  00001253,01,00
20100121131338R:U1500,0 15,  00001253, 0
20100121131338S:U1500,0 15,  00001253,00
20100121131341R:A1504,0 15,  00001253, 0, 0
20100121131731R:A1501,0 15,  00000147,0, 0
20100121131731R:A1510,0 15,  00000147, 1, 0, 0, 0
20100121131740R:A1510,0 15,  00000147, 9, 0, 0, 0
20100121131744R:A1503,0 15,  00000147, 0, 0
20100121131745S:A1503,0015,  00000147,01,00
20100121131748R:A1501,0 15,  00001032,0, 0
20100121131748R:A1510,0 15,  00001032, 1, 0, 1, 0
20100121131757R:A1510,0 15,  00001032, 9, 0, 1, 0
20100121131759R:U1500,0 15,  00000147, 0
20100121131759S:U1500,0 15,  00000147,00
20100121131808R:A1504,0 15,  00000147, 0, 0
20100121131808R:A1503,0 15,  00001032, 0, 0
20100121131809S:A1503,0015,  00001032,01,00
20100121131815R:U1500,0 15,  00001032, 0
20100121131815S:U1500,0 15,  00001032,00
20100121131848R:A1504,0 15,  00001032, 0, 0
20100121131900R:A1501,0 15,  00001035,0, 0
20100121131900R:A1510,0 15,  00001035, 1, 0, 0, 0
20100121131909R:A1510,0 15,  00001035, 9, 0, 0, 0
20100121131914R:A1503,0 15,  00001035, 0, 0
20100121131914S:A1503,0015,  00001035,01,00
20100121131920R:U1500,0 15,  00001035, 0
20100121131920S:U1500,0 15,  00001035,00
20100121131922R:A1504,0 15,  00001035, 0, 0
20100121132052R:A1501,0 15,  00000032,0, 0
20100121132052R:A1510,0 15,  00000032, 1, 0, 0, 0
20100121132101R:A1510,0 15,  00000032, 9, 0, 0, 0
20100121132105R:A1503,0 15,  00000032, 0, 0
20100121132106S:A1503,0015,  00000032,01,00
20100121132111R:U1500,0 15,  00000032, 0
20100121132111S:U1500,0 15,  00000032,00
20100121132114R:A1504,0 15,  00000032, 0, 0
20100121132150R:A1501,0 15,  00001217,0, 0
20100121132150R:A1510,0 15,  00001217, 1, 0, 0, 0
20100121132159R:A1510,0 15,  00001217, 9, 0, 0, 0
20100121132204R:A1503,0 15,  00001217, 0, 0
20100121132204S:A1503,0015,  00001217,01,00
20100121132210R:U1500,0 15,  00001217, 0
20100121132210S:U1500,0 15,  00001217,00
20100121132213R:A1504,0 15,  00001217, 0, 0
20100121132642S:A1500,0015,  00001224,1, 0,00
20100121132654S:A1500,0015,  00001007,1, 0,00
20100121132703R:A1501,0 15,  00000033,0, 0
20100121132703R:A1510,0 15,  00000033, 1, 0, 0, 0
20100121132712R:A1510,0 15,  00000033, 9, 0, 0, 0
20100121132713S:A1500,0015,  00000125,1, 0,00
20100121132716R:A1503,0 15,  00000033, 0, 0
20100121132717S:A1503,0015,  00000033,01,00
20100121132722R:U1500,0 15,  00000033, 0
20100121132723S:U1500,0 15,  00000033,00
20100121132725R:A1504,0 15,  00000033, 0, 0
20100121132917S:A1500,0015,  00000036,1, 0,00
20100121133538S:A1500,0015,  00000012,1, 0,00
20100121133550S:A1500,0015,  00000195,1, 0,00
20100121133726S:A1500,0015,  00000001,1, 0,00
20100121133856R:A1501,0 15,  00001007,0, 0
20100121133856R:A1510,0 15,  00001007, 1, 0, 0, 0
20100121133905R:A1510,0 15,  00001007, 9, 0, 0, 0
20100121133910R:A1503,0 15,  00001007, 0, 0
20100121133910S:A1503,0015,  00001007,01,00
20100121133916R:A1501,0 15,  00001224,0, 0
20100121133916R:A1510,0 15,  00001224, 1, 0, 1, 0
20100121133925R:A1510,0 15,  00001224, 9, 0, 1, 0
20100121133927R:U1500,0 15,  00001007, 0
20100121133927S:U1500,0 15,  00001007,00
20100121133936R:A1504,0 15,  00001007, 0, 0
20100121133936R:A1503,0 15,  00001224, 0, 0
20100121133937S:A1503,0015,  00001224,01,00
20100121133943R:U1500,0 15,  00001224, 0
20100121133943S:U1500,0 15,  00001224,00
20100121134016R:A1504,0 15,  00001224, 0, 0
20100121134028R:A1501,0 15,  00000125,0, 0
20100121134028R:A1510,0 15,  00000125, 1, 0, 0, 0
20100121134037R:A1510,0 15,  00000125, 9, 0, 0, 0
20100121134042R:A1503,0 15,  00000125, 0, 0
20100121134042S:A1503,0015,  00000125,01,00
20100121134050R:A1501,0 15,  00000036,0, 0
20100121134050R:A1510,0 15,  00000036, 1, 0, 1, 0
20100121134059R:A1510,0 15,  00000036, 9, 0, 1, 0
20100121134101R:U1500,0 15,  00000125, 0
20100121134101S:U1500,0 15,  00000125,00
20100121134110R:A1504,0 15,  00000125, 0, 0
20100121134110R:A1503,0 15,  00000036, 0, 0
20100121134111S:A1503,0015,  00000036,01,00
20100121134117R:U1500,0 15,  00000036, 0
20100121134117S:U1500,0 15,  00000036,00
20100121134150R:A1504,0 15,  00000036, 0, 0
20100121134210S:A1500,0015,  00000177,1, 0,00
20100121134732R:A1501,0 15,  00000195,0, 0
20100121134733R:A1510,0 15,  00000195, 1, 0, 0, 0
20100121134742R:A1510,0 15,  00000195, 9, 0, 0, 0
20100121134746R:A1503,0 15,  00000195, 0, 0
20100121134746S:A1503,0015,  00000195,01,00
20100121134757R:A1501,0 15,  00000012,0, 0
20100121134757R:A1510,0 15,  00000012, 1, 0, 1, 0
20100121134803R:U1500,0 15,  00000195, 0
20100121134803S:U1500,0 15,  00000195,00
20100121134806R:A1504,0 15,  00000195, 0, 0
20100121134806R:A1510,0 15,  00000012, 9, 0, 0, 0
20100121134813R:A1503,0 15,  00000012, 0, 0
20100121134814S:A1503,0015,  00000012,01,00
20100121134819R:U1500,0 15,  00000012, 0
20100121134819S:U1500,0 15,  00000012,00
20100121134845R:A1504,0 15,  00000012, 0, 0
20100121134858R:A1501,0 15,  00000001,0, 0
20100121134858R:A1510,0 15,  00000001, 1, 0, 0, 0
20100121134907R:A1510,0 15,  00000001, 9, 0, 0, 0
20100121134911R:A1503,0 15,  00000001, 0, 0
20100121134912S:A1503,0015,  00000001,01,00
20100121134917R:U1500,0 15,  00000001, 0
20100121134918S:U1500,0 15,  00000001,00
20100121134925R:A1504,0 15,  00000001, 0, 0
20100121134957S:A1500,0015,  00001215,1, 0,00
20100121135043S:A1500,0015,  00001284,1, 0,00
20100121135705R:A1501,0 15,  00000177,0, 0
20100121135705R:A1510,0 15,  00000177, 1, 0, 0, 0
20100121135714R:A1510,0 15,  00000177, 9, 0, 0, 0
20100121135719R:A1503,0 15,  00000177, 0, 0
20100121135719S:A1503,0015,  00000177,01,00
20100121135725R:U1500,0 15,  00000177, 0
20100121135725S:U1500,0 15,  00000177,00
20100121135728R:A1504,0 15,  00000177, 0, 0
20100121135829S:A1500,0015,  00001020,1, 0,00
20100121140110S:A1500,0015,  00000036,1, 0,00
20100121140125S:A1500,0015,  00000098,1, 0,00
20100121140601S:A1500,0015,  00000033,1, 0,00
20100121140708R:A1501,0 15,  00001215,0, 0
20100121140708R:A1510,0 15,  00001215, 1, 0, 0, 0
20100121140717R:A1510,0 15,  00001215, 9, 0, 0, 0
20100121140722R:A1503,0 15,  00001215, 0, 0
20100121140722S:A1503,0015,  00001215,01,00
20100121140725R:A1501,0 15,  00001284,0, 0
20100121140725R:A1510,0 15,  00001284, 1, 0, 1, 0
20100121140734R:A1510,0 15,  00001284, 9, 0, 1, 0
20100121140736R:U1500,0 15,  00001215, 0
20100121140736S:U1500,0 15,  00001215,00
20100121140745R:A1504,0 15,  00001215, 0, 0
20100121140745R:A1503,0 15,  00001284, 0, 0
20100121140746S:A1503,0015,  00001284,01,00
20100121140752R:U1500,0 15,  00001284, 0
20100121140752S:U1500,0 15,  00001284,00
20100121140825R:A1504,0 15,  00001284, 0, 0
20100121140859S:A1500,0015,  00001007,1, 0,00
20100121141201S:A1500,0015,  00001224,1, 0,00
20100121141253R:A1501,0 15,  00000098,0, 0
20100121141253R:A1510,0 15,  00000098, 1, 0, 0, 0
20100121141302R:A1510,0 15,  00000098, 9, 0, 0, 0
20100121141306R:A1503,0 15,  00000098, 0, 0
20100121141307S:A1503,0015,  00000098,01,00
20100121141312R:U1500,0 15,  00000098, 0
20100121141312S:U1500,0 15,  00000098,00
20100121141315R:A1504,0 15,  00000098, 0, 0
20100121141624R:A1501,0 15,  00000033,0, 0
20100121141624R:A1510,0 15,  00000033, 1, 0, 0, 0
20100121141633R:A1510,0 15,  00000033, 9, 0, 0, 0
20100121141637R:A1503,0 15,  00000033, 0, 0
20100121141638S:A1503,0015,  00000033,01,00
20100121141641R:A1501,0 15,  00001020,0, 0
20100121141641R:A1510,0 15,  00001020, 1, 0, 1, 0
20100121141649S:A1500,0015,  00000192,1, 0,00
20100121141651R:A1510,0 15,  00001020, 9, 0, 1, 0
20100121141652R:U1500,0 15,  00000033, 0
20100121141652S:U1500,0 15,  00000033,00
20100121141702R:A1504,0 15,  00000033, 0, 0
20100121141702R:A1503,0 15,  00001020, 0, 0
20100121141703S:A1503,0015,  00001020,01,00
20100121141708R:U1500,0 15,  00001020, 0
20100121141708S:U1500,0 15,  00001020,00
20100121141723R:A1504,0 15,  00001020, 0, 0
20100121141735R:A1501,0 15,  00000036,0, 0
20100121141735R:A1510,0 15,  00000036, 1, 0, 0, 0
20100121141744R:A1510,0 15,  00000036, 9, 0, 0, 0
20100121141748R:A1503,0 15,  00000036, 0, 0
20100121141749S:A1503,0015,  00000036,01,00
20100121141754R:U1500,0 15,  00000036, 0
20100121141755S:U1500,0 15,  00000036,00
20100121141803R:A1504,0 15,  00000036, 0, 0
20100121142514R:A1501,0 15,  00001007,0, 0
20100121142514R:A1510,0 15,  00001007, 1, 0, 0, 0
20100121142523R:A1510,0 15,  00001007, 9, 0, 0, 0
20100121142527R:A1503,0 15,  00001007, 0, 0
20100121142528S:A1503,0015,  00001007,01,00
20100121142531R:A1501,0 15,  00001224,0, 0
20100121142531R:A1510,0 15,  00001224, 1, 0, 1, 0
20100121142540R:A1510,0 15,  00001224, 9, 0, 1, 0
20100121142542R:U1500,0 15,  00001007, 0
20100121142542S:U1500,0 15,  00001007,00
20100121142551R:A1504,0 15,  00001007, 0, 0
20100121142551R:A1503,0 15,  00001224, 0, 0
20100121142552S:A1503,0015,  00001224,01,00
20100121142557R:U1500,0 15,  00001224, 0
20100121142557S:U1500,0 15,  00001224,00
20100121142612R:A1504,0 15,  00001224, 0, 0
20100121142716R:A1501,0 15,  00000192,0, 0
20100121142716R:A1510,0 15,  00000192, 1, 0, 0, 0
20100121142725R:A1510,0 15,  00000192, 9, 0, 0, 0
20100121142729R:A1503,0 15,  00000192, 0, 0
20100121142730S:A1503,0015,  00000192,01,00
20100121142735R:U1500,0 15,  00000192, 0
20100121142735S:U1500,0 15,  00000192,00
20100121142738R:A1504,0 15,  00000192, 0, 0
20100121142738R:I1503,0 15,0100, 0, 0, 0, 0
20100121143444S:A1500,0015,  00000125,1, 0,00
20100121143444R:I1503,0 15,0101, 0, 0, 0, 0
20100121143900S:A1500,0015,  00000035,1, 0,00
20100121144249S:A1500,0015,  00001003,1, 0,00
20100121144537R:A1501,0 15,  00000125,0, 0
20100121144537R:A1510,0 15,  00000125, 1, 0, 0, 0
20100121144546R:A1510,0 15,  00000125, 9, 0, 0, 0
20100121144550R:A1503,0 15,  00000125, 0, 0
20100121144550S:A1503,0015,  00000125,01,00
20100121144556R:U1500,0 15,  00000125, 0
20100121144556S:U1500,0 15,  00000125,00
20100121144559R:A1504,0 15,  00000125, 0, 0
20100121144711S:A1500,0015,  00000054,1, 0,00
20100121144906S:A1500,0015,  00000177,1, 0,00
20100121145007R:A1501,0 15,  00000035,0, 0
20100121145007R:A1510,0 15,  00000035, 1, 0, 0, 0
20100121145016R:A1510,0 15,  00000035, 9, 0, 0, 0
20100121145021R:A1503,0 15,  00000035, 0, 0
20100121145021S:A1503,0015,  00000035,01,00
20100121145027R:U1500,0 15,  00000035, 0
20100121145027S:U1500,0 15,  00000035,00
20100121145029R:A1504,0 15,  00000035, 0, 0
20100121145314R:A1501,0 15,  00001003,0, 0
20100121145314R:A1510,0 15,  00001003, 1, 0, 0, 0
20100121145323R:A1510,0 15,  00001003, 9, 0, 0, 0
20100121145328R:A1503,0 15,  00001003, 0, 0
20100121145328S:A1503,0015,  00001003,01,00
20100121145334R:U1500,0 15,  00001003, 0
20100121145334S:U1500,0 15,  00001003,00
20100121145336R:A1504,0 15,  00001003, 0, 0
20100121145833R:A1501,0 15,  00000054,0, 0
20100121145833R:A1510,0 15,  00000054, 1, 0, 0, 0
20100121145842R:A1510,0 15,  00000054, 9, 0, 0, 0
20100121145847R:A1503,0 15,  00000054, 0, 0
20100121145847S:A1503,0015,  00000054,01,00
20100121145853R:U1500,0 15,  00000054, 0
20100121145853S:U1500,0 15,  00000054,00
20100121145856R:A1504,0 15,  00000054, 0, 0
20100121145934R:A1501,0 15,  00000177,0, 0
20100121145934R:A1510,0 15,  00000177, 1, 0, 0, 0
20100121145944R:A1510,0 15,  00000177, 9, 0, 0, 0
20100121145948R:A1503,0 15,  00000177, 0, 0
20100121145948S:A1503,0015,  00000177,01,00
20100121145954R:U1500,0 15,  00000177, 0
20100121145954S:U1500,0 15,  00000177,00
20100121145957R:A1504,0 15,  00000177, 0, 0
20100121145957R:I1503,0 15,0100, 0, 0, 0, 0
20100121150317S:A1500,0015,  00000001,1, 0,00
20100121150318R:I1503,0 15,0101, 0, 0, 0, 0
20100121151327S:A1500,0015,  00000012,1, 0,00
20100121151417R:A1501,0 15,  00000001,0, 0
20100121151417R:A1510,0 15,  00000001, 1, 0, 0, 0
20100121151426R:A1510,0 15,  00000001, 9, 0, 0, 0
20100121151430R:A1503,0 15,  00000001, 0, 0
20100121151431S:A1503,0015,  00000001,01,00
20100121151436R:U1500,0 15,  00000001, 0
20100121151436S:U1500,0 15,  00000001,00
20100121151439R:A1504,0 15,  00000001, 0, 0
20100121151451S:A1500,0015,  00000195,1, 0,00
20100121151815S:A1500,0015,  00001224,1, 0,00
20100121152410R:A1501,0 15,  00000012,0, 0
20100121152410R:A1510,0 15,  00000012, 1, 0, 0, 0
20100121152419R:A1510,0 15,  00000012, 9, 0, 0, 0
20100121152424R:A1503,0 15,  00000012, 0, 0
20100121152424S:A1503,0015,  00000012,01,00
20100121152430R:U1500,0 15,  00000012, 0
20100121152430S:U1500,0 15,  00000012,00
20100121152432R:A1504,0 15,  00000012, 0, 0
20100121152515R:A1501,0 15,  00000195,0, 0
20100121152515R:A1510,0 15,  00000195, 1, 0, 0, 0
20100121152524R:A1510,0 15,  00000195, 9, 0, 0, 0
20100121152528R:A1503,0 15,  00000195, 0, 0
20100121152529S:A1503,0015,  00000195,01,00
20100121152534R:U1500,0 15,  00000195, 0
20100121152535S:U1500,0 15,  00000195,00
20100121152537R:A1504,0 15,  00000195, 0, 0
20100121152916S:A1500,0015,  00001007,1, 0,00
20100121153310R:A1501,0 15,  00001224,0, 0
20100121153310R:A1510,0 15,  00001224, 1, 0, 0, 0
20100121153319R:A1510,0 15,  00001224, 9, 0, 0, 0
20100121153324R:A1503,0 15,  00001224, 0, 0
20100121153324S:A1503,0015,  00001224,01,00
20100121153330R:U1500,0 15,  00001224, 0
20100121153330S:U1500,0 15,  00001224,00
20100121153331S:A1500,0015,  00000036,1, 0,00
20100121153333R:A1504,0 15,  00001224, 0, 0
20100121154159R:A1501,0 15,  00001007,0, 0
20100121154159R:A1510,0 15,  00001007, 1, 0, 0, 0
20100121154208R:A1510,0 15,  00001007, 9, 0, 0, 0
20100121154212R:A1503,0 15,  00001007, 0, 0
20100121154213S:A1503,0015,  00001007,01,00
20100121154218R:U1500,0 15,  00001007, 0
20100121154218S:U1500,0 15,  00001007,00
20100121154221R:A1504,0 15,  00001007, 0, 0
20100121154222S:A1500,0015,  00001020,1, 0,00
20100121154834S:A1500,0015,  00000135,1, 0,00
20100121155050R:A1501,0 15,  00000036,0, 0
20100121155050R:A1510,0 15,  00000036, 1, 0, 0, 0
20100121155059R:A1510,0 15,  00000036, 9, 0, 0, 0
20100121155103R:A1503,0 15,  00000036, 0, 0
20100121155103S:A1503,0015,  00000036,01,00
20100121155109R:U1500,0 15,  00000036, 0
20100121155109S:U1500,0 15,  00000036,00
20100121155112R:A1504,0 15,  00000036, 0, 0
20100121155925R:A1501,0 15,  00001020,0, 0
20100121155925R:A1510,0 15,  00001020, 1, 0, 0, 0
20100121155934R:A1510,0 15,  00001020, 9, 0, 0, 0
20100121155939R:A1503,0 15,  00001020, 0, 0
20100121155939S:A1503,0015,  00001020,01,00
20100121155942R:A1501,0 15,  00000135,0, 0
20100121155942R:A1510,0 15,  00000135, 1, 0, 1, 0
20100121155951R:A1510,0 15,  00000135, 9, 0, 1, 0
20100121155953R:U1500,0 15,  00001020, 0
20100121155953S:U1500,0 15,  00001020,00
20100121160002R:A1504,0 15,  00001020, 0, 0
20100121160003R:A1503,0 15,  00000135, 0, 0
20100121160003S:A1503,0015,  00000135,01,00
20100121160009R:U1500,0 15,  00000135, 0
20100121160009S:U1500,0 15,  00000135,00
20100121160019R:A1504,0 15,  00000135, 0, 0
20100121160019R:I1503,0 15,0100, 0, 0, 0, 0
